code,coding_system,event_abbreviation,tags
10760301000119103,SNOMED,Livebirth,
10877007,SNOMED,Livebirth,
206467002,SNOMED,Livebirth,
111459000,SNOMED,Livebirth,
112927003,SNOMED,Livebirth,
118215003,SNOMED,Livebirth,
12301009,SNOMED,Livebirth,
12546009,SNOMED,Livebirth,
128089006,SNOMED,Livebirth,
363220001,SNOMED,Livebirth,
13795004,SNOMED,Livebirth,
147035002,SNOMED,Livebirth,
313178001,SNOMED,Livebirth,
147079004,SNOMED,Livebirth,
147084005,SNOMED,Livebirth,
16207008,SNOMED,Livebirth,
156287009,SNOMED,Livebirth,
200432009,SNOMED,Livebirth,
200437003,SNOMED,Livebirth,
157084001,SNOMED,Livebirth,
157085000,SNOMED,Livebirth,
199617004,SNOMED,Livebirth,
199620007,SNOMED,Livebirth,
38206000,SNOMED,Livebirth,
157089006,SNOMED,Livebirth,
157097004,SNOMED,Livebirth,
157094006,SNOMED,Livebirth,
206225009,SNOMED,Livebirth,
157098009,SNOMED,Livebirth,
206278008,SNOMED,Livebirth,
268831004,SNOMED,Livebirth,
28314004,SNOMED,Livebirth,
157104000,SNOMED,Livebirth,
206276007,SNOMED,Livebirth,
57284007,SNOMED,Livebirth,
157107007,SNOMED,Livebirth,
206281003,SNOMED,Livebirth,
3774009,SNOMED,Livebirth,
46775006,SNOMED,Livebirth,
157108002,SNOMED,Livebirth,
17849001,SNOMED,Livebirth,
157113003,SNOMED,Livebirth,
206321003,SNOMED,Livebirth,
38593000,SNOMED,Livebirth,
157121009,SNOMED,Livebirth,
206362009,SNOMED,Livebirth,
414821002,SNOMED,Livebirth,
157124001,SNOMED,Livebirth,
206389004,SNOMED,Livebirth,
85539001,SNOMED,Livebirth,
157139000,SNOMED,Livebirth,
73749009,SNOMED,Livebirth,
157147000,SNOMED,Livebirth,
52767006,SNOMED,Livebirth,
157159001,SNOMED,Livebirth,
34831003,SNOMED,Livebirth,
157162003,SNOMED,Livebirth,
87476004,SNOMED,Livebirth,
157165001,SNOMED,Livebirth,
206564006,SNOMED,Livebirth,
206569001,SNOMED,Livebirth,
16253001,SNOMED,Livebirth,
169741004,SNOMED,Livebirth,
17466008,SNOMED,Livebirth,
180906006,SNOMED,Livebirth,
190907000,SNOMED,Livebirth,
199225007,SNOMED,Livebirth,
199226008,SNOMED,Livebirth,
199228009,SNOMED,Livebirth,
200374003,SNOMED,Livebirth,
200459001,SNOMED,Livebirth,
200460006,SNOMED,Livebirth,
200465001,SNOMED,Livebirth,
35046003,SNOMED,Livebirth,
20322005,SNOMED,Livebirth,
206315002,SNOMED,Livebirth,
204507004,SNOMED,Livebirth,
206597007,SNOMED,Livebirth,
233815004,SNOMED,Livebirth,
35604006,SNOMED,Livebirth,
206188000,SNOMED,Livebirth,
206210009,SNOMED,Livebirth,
206277003,SNOMED,Livebirth,
302963005,SNOMED,Livebirth,
206282005,SNOMED,Livebirth,
206307000,SNOMED,Livebirth,
414822009,SNOMED,Livebirth,
472857006,SNOMED,Livebirth,
206317005,SNOMED,Livebirth,
95619009,SNOMED,Livebirth,
206338004,SNOMED,Livebirth,
206339007,SNOMED,Livebirth,
43424001,SNOMED,Livebirth,
206340009,SNOMED,Livebirth,
26553003,SNOMED,Livebirth,
289331009,SNOMED,Livebirth,
206345004,SNOMED,Livebirth,
206354001,SNOMED,Livebirth,
206437008,SNOMED,Livebirth,
206441007,SNOMED,Livebirth,
206451008,SNOMED,Livebirth,
206488006,SNOMED,Livebirth,
206514004,SNOMED,Livebirth,
23205009,SNOMED,Livebirth,
206518001,SNOMED,Livebirth,
32984002,SNOMED,Livebirth,
9170001,SNOMED,Livebirth,
206520003,SNOMED,Livebirth,
55444004,SNOMED,Livebirth,
206524007,SNOMED,Livebirth,
23688003,SNOMED,Livebirth,
206526009,SNOMED,Livebirth,
206528005,SNOMED,Livebirth,
206530007,SNOMED,Livebirth,
37313000,SNOMED,Livebirth,
206539008,SNOMED,Livebirth,
206542002,SNOMED,Livebirth,
78945007,SNOMED,Livebirth,
206543007,SNOMED,Livebirth,
206694007,SNOMED,Livebirth,
206544001,SNOMED,Livebirth,
206570000,SNOMED,Livebirth,
206571001,SNOMED,Livebirth,
34738001,SNOMED,Livebirth,
206621008,SNOMED,Livebirth,
206622001,SNOMED,Livebirth,
206640002,SNOMED,Livebirth,
206641003,SNOMED,Livebirth,
206671006,SNOMED,Livebirth,
206691004,SNOMED,Livebirth,
247415009,SNOMED,Livebirth,
267291006,SNOMED,Livebirth,
26746005,SNOMED,Livebirth,
289084000,SNOMED,Livebirth,
306727001,SNOMED,Livebirth,
315958008,SNOMED,Livebirth,
315960005,SNOMED,Livebirth,
315990003,SNOMED,Livebirth,
315992006,SNOMED,Livebirth,
315996009,SNOMED,Livebirth,
34417008,SNOMED,Livebirth,
3468005,SNOMED,Livebirth,
35716006,SNOMED,Livebirth,
395507008,SNOMED,Livebirth,
413341007,SNOMED,Livebirth,
413342000,SNOMED,Livebirth,
414819007,SNOMED,Livebirth,
61628006,SNOMED,Livebirth,
430335007,SNOMED,Livebirth,
431335002,SNOMED,Livebirth,
47100003,SNOMED,Livebirth,
48782003,SNOMED,Livebirth,
49817004,SNOMED,Livebirth,
54842003,SNOMED,Livebirth,
55704005,SNOMED,Livebirth,
64177003,SNOMED,Livebirth,
69840006,SNOMED,Livebirth,
6995000,SNOMED,Livebirth,
703300001,SNOMED,Livebirth,
703301002,SNOMED,Livebirth,
703302009,SNOMED,Livebirth,
703303004,SNOMED,Livebirth,
70611002,SNOMED,Livebirth,
7550008,SNOMED,Livebirth,
77604004,SNOMED,Livebirth,
82178003,SNOMED,Livebirth,
82368005,SNOMED,Livebirth,
90562004,SNOMED,Livebirth,
95634003,SNOMED,Livebirth,
9635004,SNOMED,Livebirth,
646.03,ICD9,Stillbirth,
651.3,ICD9,Stillbirth,
651.31,ICD9,Stillbirth,
651.33,ICD9,Stillbirth,
651.4,ICD9,Stillbirth,
651.41,ICD9,Stillbirth,
651.43,ICD9,Stillbirth,
651.5,ICD9,Stillbirth,
651.51,ICD9,Stillbirth,
651.53,ICD9,Stillbirth,
651.6,ICD9,Stillbirth,
651.61,ICD9,Stillbirth,
651.63,ICD9,Stillbirth,
656.4,ICD9,Stillbirth,
656.41,ICD9,Stillbirth,
656.43,ICD9,Stillbirth,
V27.1,ICD9,Stillbirth,
V27.4,ICD9,Stillbirth,
V27.7,ICD9,Stillbirth,
V32.0,ICD9,Stillbirth,
V32.00,ICD9,Stillbirth,
V32.01,ICD9,Stillbirth,
V32.1,ICD9,Stillbirth,
V32.2,ICD9,Stillbirth,
V35.0,ICD9,Stillbirth,
V35.00,ICD9,Stillbirth,
V35.01,ICD9,Stillbirth,
V35.1,ICD9,Stillbirth,
V35.2,ICD9,Stillbirth,
Z37.1,ICD10,Stillbirth,
Z37.4,ICD10,Stillbirth,
Z37.7,ICD10,Stillbirth,
ZV271,READ,Stillbirth,
ZV274,READ,Stillbirth,
ZV277,READ,Stillbirth,
ZVu2C,READ,Stillbirth,
ZV32.,READ,Stillbirth,
ZV32z,READ,Stillbirth,
ZV320,READ,Stillbirth,
ZV271,READ,Stillbirth,
ZV274,READ,Stillbirth,
ZV277,READ,Stillbirth,
ZVu2C,READ,Stillbirth,
ZV32.,READ,Stillbirth,
ZV32z,READ,Stillbirth,
ZV320,READ,Stillbirth,
14022007,SNOMED,Stillbirth,
399363000,SNOMED,Stillbirth,
7428005,SNOMED,Stillbirth,
147061003,SNOMED,Stillbirth,
315962002,SNOMED,Stillbirth,
237364002,SNOMED,Stillbirth,
315959000,SNOMED,Stillbirth,
315965000,SNOMED,Stillbirth,
316757001,SNOMED,Stillbirth,
315997000,SNOMED,Stillbirth,
316001001,SNOMED,Stillbirth,
315998005,SNOMED,Stillbirth,
44174001,SNOMED,Stillbirth,
445548006,SNOMED,Stillbirth,
236.1,ICD9,Interruption,
635.01,ICD9,Interruption,
635.02,ICD9,Interruption,
635.1,ICD9,Interruption,
635.11,ICD9,Interruption,
635.12,ICD9,Interruption,
635.2,ICD9,Interruption,
635.21,ICD9,Interruption,
635.22,ICD9,Interruption,
635.3,ICD9,Interruption,
635.31,ICD9,Interruption,
635.32,ICD9,Interruption,
635.4,ICD9,Interruption,
635.41,ICD9,Interruption,
635.42,ICD9,Interruption,
635.5,ICD9,Interruption,
635.51,ICD9,Interruption,
635.52,ICD9,Interruption,
635.6,ICD9,Interruption,
635.61,ICD9,Interruption,
635.62,ICD9,Interruption,
635.7,ICD9,Interruption,
635.71,ICD9,Interruption,
635.72,ICD9,Interruption,
635.8,ICD9,Interruption,
635.81,ICD9,Interruption,
635.82,ICD9,Interruption,
635.9,ICD9,Interruption,
635.91,ICD9,Interruption,
635.92,ICD9,Interruption,
636.01,ICD9,Interruption,
636.02,ICD9,Interruption,
636.1,ICD9,Interruption,
636.11,ICD9,Interruption,
636.12,ICD9,Interruption,
636.2,ICD9,Interruption,
636.21,ICD9,Interruption,
636.22,ICD9,Interruption,
636.3,ICD9,Interruption,
636.31,ICD9,Interruption,
636.32,ICD9,Interruption,
636.4,ICD9,Interruption,
636.41,ICD9,Interruption,
636.42,ICD9,Interruption,
636.5,ICD9,Interruption,
636.51,ICD9,Interruption,
636.6,ICD9,Interruption,
636.61,ICD9,Interruption,
636.62,ICD9,Interruption,
636.7,ICD9,Interruption,
636.71,ICD9,Interruption,
636.72,ICD9,Interruption,
636.8,ICD9,Interruption,
636.81,ICD9,Interruption,
636.82,ICD9,Interruption,
636.9,ICD9,Interruption,
636.91,ICD9,Interruption,
636.92,ICD9,Interruption,
637.01,ICD9,Interruption,
637.02,ICD9,Interruption,
637.11,ICD9,Interruption,
637.12,ICD9,Interruption,
637.61,ICD9,Interruption,
637.62,ICD9,Interruption,
639.1,ICD9,Interruption,
639.2,ICD9,Interruption,
639.3,ICD9,Interruption,
639.4,ICD9,Interruption,
639.5,ICD9,Interruption,
639.6,ICD9,Interruption,
639.8,ICD9,Interruption,
641.2,ICD9,Interruption,
674.4,ICD9,Interruption,
779.6,ICD9,Interruption,
D39.2,ICD10,Interruption,
O01,ICD10,Interruption,
O06.0,ICD10,Interruption,
O06.1,ICD10,Interruption,
O06.2,ICD10,Interruption,
O08.0,ICD10,Interruption,
O08.1,ICD10,Interruption,
O08.2,ICD10,Interruption,
O08.3,ICD10,Interruption,
O08.5,ICD10,Interruption,
O08.6,ICD10,Interruption,
O45,ICD10,Interruption,
O90.89,ICD10,Interruption,
P96.4,ICD10,Interruption,
B911z,READ,Interruption,
B911.,READ,Interruption,
L000.,READ,Interruption,
BBR0.,READ,Interruption,
L050.,READ,Interruption,
L050z,READ,Interruption,
L05z.,READ,Interruption,
XE0vi,READ,Interruption,
L0501,READ,Interruption,
L0502,READ,Interruption,
L0503,READ,Interruption,
L0504,READ,Interruption,
L0505,READ,Interruption,
L0506,READ,Interruption,
L050w,READ,Interruption,
L050x,READ,Interruption,
L050y,READ,Interruption,
L0510,READ,Interruption,
L0511,READ,Interruption,
L0512,READ,Interruption,
L0513,READ,Interruption,
L0514,READ,Interruption,
L0515,READ,Interruption,
L051w,READ,Interruption,
L051x,READ,Interruption,
L051y,READ,Interruption,
L0520,READ,Interruption,
L0521,READ,Interruption,
L0522,READ,Interruption,
L0523,READ,Interruption,
L0524,READ,Interruption,
L0525,READ,Interruption,
L0526,READ,Interruption,
L052w,READ,Interruption,
L052x,READ,Interruption,
L052y,READ,Interruption,
L0601,READ,Interruption,
L0602,READ,Interruption,
L0603,READ,Interruption,
L0604,READ,Interruption,
L0605,READ,Interruption,
L0606,READ,Interruption,
L060w,READ,Interruption,
L060x,READ,Interruption,
L060y,READ,Interruption,
L061w,READ,Interruption,
L062w,READ,Interruption,
L4440,READ,Interruption,
L444z,READ,Interruption,
L444.,READ,Interruption,
XE0vl,READ,Interruption,
L060.,READ,Interruption,
L06z.,READ,Interruption,
L060z,READ,Interruption,
XE0vp,READ,Interruption,
L112z,READ,Interruption,
L1120,READ,Interruption,
XE0xa,READ,Interruption,
Xa36H,READ,Interruption,
B911.,READ,Interruption,
B911z,READ,Interruption,
L00..,READ,Interruption,
BBR0.,READ,Interruption,
L000.,READ,Interruption,
L05..,READ,Interruption,
L050.,READ,Interruption,
L05z.,READ,Interruption,
L050z,READ,Interruption,
L0501,READ,Interruption,
L0502,READ,Interruption,
L0503,READ,Interruption,
L0504,READ,Interruption,
L0505,READ,Interruption,
L0506,READ,Interruption,
L050w,READ,Interruption,
L050x,READ,Interruption,
L050y,READ,Interruption,
L0510,READ,Interruption,
L0511,READ,Interruption,
L0512,READ,Interruption,
L0513,READ,Interruption,
L0514,READ,Interruption,
L0515,READ,Interruption,
L051w,READ,Interruption,
L051x,READ,Interruption,
L051y,READ,Interruption,
L0520,READ,Interruption,
L0521,READ,Interruption,
L0522,READ,Interruption,
L0523,READ,Interruption,
L0524,READ,Interruption,
L0525,READ,Interruption,
L0526,READ,Interruption,
L052w,READ,Interruption,
L052x,READ,Interruption,
L052y,READ,Interruption,
L06..,READ,Interruption,
L060.,READ,Interruption,
L06z.,READ,Interruption,
L060z,READ,Interruption,
L0601,READ,Interruption,
L0602,READ,Interruption,
L0603,READ,Interruption,
L0604,READ,Interruption,
L0605,READ,Interruption,
L0606,READ,Interruption,
L060w,READ,Interruption,
L060x,READ,Interruption,
L060y,READ,Interruption,
L061w,READ,Interruption,
L062w,READ,Interruption,
L112.,READ,Interruption,
L112z,READ,Interruption,
L1120,READ,Interruption,
L4440,READ,Interruption,
L444z,READ,Interruption,
L444.,READ,Interruption,
W73002,ICPC2P,Interruption,
W83002,ICPC2P,Interruption,
W83003,ICPC2P,Interruption,
111425004,SNOMED,Interruption,
111431001,SNOMED,Interruption,
198694000,SNOMED,Interruption,
123300001,SNOMED,Interruption,
156085008,SNOMED,Interruption,
189856005,SNOMED,Interruption,
235323008,SNOMED,Interruption,
236118006,SNOMED,Interruption,
367455000,SNOMED,Interruption,
44782008,SNOMED,Interruption,
1321008,SNOMED,Interruption,
156076008,SNOMED,Interruption,
156075007,SNOMED,Interruption,
156076008,SNOMED,Interruption,
198690009,SNOMED,Interruption,
198691008,SNOMED,Interruption,
198703008,SNOMED,Interruption,
198729008,SNOMED,Interruption,
267192009,SNOMED,Interruption,
39406005,SNOMED,Interruption,
156077004,SNOMED,Interruption,
198730003,SNOMED,Interruption,
198731004,SNOMED,Interruption,
198742008,SNOMED,Interruption,
198767006,SNOMED,Interruption,
49632008,SNOMED,Interruption,
156102007,SNOMED,Interruption,
198908009,SNOMED,Interruption,
198909001,SNOMED,Interruption,
198913008,SNOMED,Interruption,
360561001,SNOMED,Interruption,
405736009,SNOMED,Interruption,
18684002,SNOMED,Interruption,
198736009,SNOMED,Interruption,
189443005,SNOMED,Interruption,
189446002,SNOMED,Interruption,
198693006,SNOMED,Interruption,
58071009,SNOMED,Interruption,
198695004,SNOMED,Interruption,
4576001,SNOMED,Interruption,
198696003,SNOMED,Interruption,
3634007,SNOMED,Interruption,
198697007,SNOMED,Interruption,
27169005,SNOMED,Interruption,
198698002,SNOMED,Interruption,
57734001,SNOMED,Interruption,
198699005,SNOMED,Interruption,
198701005,SNOMED,Interruption,
48433002,SNOMED,Interruption,
198702003,SNOMED,Interruption,
198705001,SNOMED,Interruption,
198706000,SNOMED,Interruption,
198707009,SNOMED,Interruption,
198708004,SNOMED,Interruption,
198709007,SNOMED,Interruption,
198710002,SNOMED,Interruption,
198712005,SNOMED,Interruption,
198714006,SNOMED,Interruption,
198715007,SNOMED,Interruption,
198718009,SNOMED,Interruption,
198719001,SNOMED,Interruption,
198720007,SNOMED,Interruption,
198721006,SNOMED,Interruption,
198722004,SNOMED,Interruption,
198723009,SNOMED,Interruption,
198724003,SNOMED,Interruption,
198725002,SNOMED,Interruption,
198726001,SNOMED,Interruption,
198727005,SNOMED,Interruption,
198733001,SNOMED,Interruption,
86891002,SNOMED,Interruption,
198734007,SNOMED,Interruption,
38784004,SNOMED,Interruption,
198735008,SNOMED,Interruption,
8996006,SNOMED,Interruption,
198737000,SNOMED,Interruption,
61752008,SNOMED,Interruption,
198738005,SNOMED,Interruption,
26743002,SNOMED,Interruption,
198739002,SNOMED,Interruption,
198740000,SNOMED,Interruption,
74978008,SNOMED,Interruption,
198741001,SNOMED,Interruption,
7802000,SNOMED,Interruption,
198751000,SNOMED,Interruption,
198763005,SNOMED,Interruption,
200350001,SNOMED,Interruption,
200353004,SNOMED,Interruption,
51195001,SNOMED,Interruption,
34614007,SNOMED,Interruption,
363681007,SNOMED,Interruption,
391897002,SNOMED,Interruption,
57797005,SNOMED,Interruption,
634.01,ICD9,Spontaneousabortion,
634.02,ICD9,Spontaneousabortion,
634.1,ICD9,Spontaneousabortion,
634.11,ICD9,Spontaneousabortion,
634.12,ICD9,Spontaneousabortion,
634.2,ICD9,Spontaneousabortion,
634.21,ICD9,Spontaneousabortion,
634.22,ICD9,Spontaneousabortion,
634.3,ICD9,Spontaneousabortion,
634.31,ICD9,Spontaneousabortion,
634.32,ICD9,Spontaneousabortion,
634.4,ICD9,Spontaneousabortion,
634.41,ICD9,Spontaneousabortion,
634.42,ICD9,Spontaneousabortion,
634.5,ICD9,Spontaneousabortion,
634.51,ICD9,Spontaneousabortion,
634.52,ICD9,Spontaneousabortion,
634.6,ICD9,Spontaneousabortion,
634.61,ICD9,Spontaneousabortion,
634.62,ICD9,Spontaneousabortion,
634.7,ICD9,Spontaneousabortion,
634.71,ICD9,Spontaneousabortion,
634.8,ICD9,Spontaneousabortion,
634.81,ICD9,Spontaneousabortion,
634.82,ICD9,Spontaneousabortion,
634.9,ICD9,Spontaneousabortion,
634.91,ICD9,Spontaneousabortion,
634.92,ICD9,Spontaneousabortion,
639.1,ICD9,Spontaneousabortion,
639.2,ICD9,Spontaneousabortion,
639.3,ICD9,Spontaneousabortion,
639.4,ICD9,Spontaneousabortion,
639.5,ICD9,Spontaneousabortion,
639.6,ICD9,Spontaneousabortion,
646.31,ICD9,Spontaneousabortion,
646.33,ICD9,Spontaneousabortion,
674.4,ICD9,Spontaneousabortion,
O02.1,ICD10,Spontaneousabortion,
O03,ICD10,Spontaneousabortion,
O03.0,ICD10,Spontaneousabortion,
O03.1,ICD10,Spontaneousabortion,
O03.2,ICD10,Spontaneousabortion,
O03.33,ICD10,Spontaneousabortion,
O03.4,ICD10,Spontaneousabortion,
O08.1,ICD10,Spontaneousabortion,
O08.2,ICD10,Spontaneousabortion,
O08.3,ICD10,Spontaneousabortion,
O08.5,ICD10,Spontaneousabortion,
O08.6,ICD10,Spontaneousabortion,
O90.89,ICD10,Spontaneousabortion,
L040w,READ,Spontaneousabortion,
L040x,READ,Spontaneousabortion,
L040y,READ,Spontaneousabortion,
L0413,READ,Spontaneousabortion,
L0414,READ,Spontaneousabortion,
L0416,READ,Spontaneousabortion,
L041w,READ,Spontaneousabortion,
L041x,READ,Spontaneousabortion,
L041y,READ,Spontaneousabortion,
L0423,READ,Spontaneousabortion,
L0425,READ,Spontaneousabortion,
L0426,READ,Spontaneousabortion,
L042x,READ,Spontaneousabortion,
L04z.,READ,Spontaneousabortion,
L040.,READ,Spontaneousabortion,
L040z,READ,Spontaneousabortion,
L4440,READ,Spontaneousabortion,
L444z,READ,Spontaneousabortion,
L444.,READ,Spontaneousabortion,
XE0ve,READ,Spontaneousabortion,
L02..,READ,Spontaneousabortion,
L011.,READ,Spontaneousabortion,
L040w,READ,Spontaneousabortion,
L040x,READ,Spontaneousabortion,
L040y,READ,Spontaneousabortion,
L0413,READ,Spontaneousabortion,
L0414,READ,Spontaneousabortion,
L0416,READ,Spontaneousabortion,
L041w,READ,Spontaneousabortion,
L041x,READ,Spontaneousabortion,
L041y,READ,Spontaneousabortion,
L0423,READ,Spontaneousabortion,
L0425,READ,Spontaneousabortion,
L0426,READ,Spontaneousabortion,
L042x,READ,Spontaneousabortion,
L04z.,READ,Spontaneousabortion,
L04..,READ,Spontaneousabortion,
L040.,READ,Spontaneousabortion,
L040z,READ,Spontaneousabortion,
L4440,READ,Spontaneousabortion,
L444z,READ,Spontaneousabortion,
L444.,READ,Spontaneousabortion,
W82001,ICPC2P,Spontaneousabortion,
W82007,ICPC2P,Spontaneousabortion,
102878001,SNOMED,Spontaneousabortion,
10697004,SNOMED,Spontaneousabortion,
13384007,SNOMED,Spontaneousabortion,
156071003,SNOMED,Spontaneousabortion,
156074006,SNOMED,Spontaneousabortion,
198631006,SNOMED,Spontaneousabortion,
198643007,SNOMED,Spontaneousabortion,
156087000,SNOMED,Spontaneousabortion,
16607004,SNOMED,Spontaneousabortion,
17369002,SNOMED,Spontaneousabortion,
198640005,SNOMED,Spontaneousabortion,
198641009,SNOMED,Spontaneousabortion,
34614007,SNOMED,Spontaneousabortion,
198642002,SNOMED,Spontaneousabortion,
198647008,SNOMED,Spontaneousabortion,
198648003,SNOMED,Spontaneousabortion,
198650006,SNOMED,Spontaneousabortion,
198651005,SNOMED,Spontaneousabortion,
198652003,SNOMED,Spontaneousabortion,
413338003,SNOMED,Spontaneousabortion,
198653008,SNOMED,Spontaneousabortion,
198659007,SNOMED,Spontaneousabortion,
198661003,SNOMED,Spontaneousabortion,
198663000,SNOMED,Spontaneousabortion,
198665007,SNOMED,Spontaneousabortion,
200350001,SNOMED,Spontaneousabortion,
200353004,SNOMED,Spontaneousabortion,
51195001,SNOMED,Spontaneousabortion,
2781009,SNOMED,Spontaneousabortion,
307733001,SNOMED,Spontaneousabortion,
34270000,SNOMED,Spontaneousabortion,
34614007,SNOMED,Spontaneousabortion,
363681007,SNOMED,Spontaneousabortion,
391897002,SNOMED,Spontaneousabortion,
43306002,SNOMED,Spontaneousabortion,
58990004,SNOMED,Spontaneousabortion,
156072005,SNOMED,Spontaneousabortion,
633.01,ICD9,Ectopicpregnancy,
633.1,ICD9,Ectopicpregnancy,
633.11,ICD9,Ectopicpregnancy,
633.2,ICD9,Ectopicpregnancy,
633.21,ICD9,Ectopicpregnancy,
633.8,ICD9,Ectopicpregnancy,
633.81,ICD9,Ectopicpregnancy,
633.9,ICD9,Ectopicpregnancy,
633.91,ICD9,Ectopicpregnancy,
639.1,ICD9,Ectopicpregnancy,
639.2,ICD9,Ectopicpregnancy,
639.3,ICD9,Ectopicpregnancy,
639.4,ICD9,Ectopicpregnancy,
639.5,ICD9,Ectopicpregnancy,
639.6,ICD9,Ectopicpregnancy,
669.4,ICD9,Ectopicpregnancy,
674.3,ICD9,Ectopicpregnancy,
761.4,ICD9,Ectopicpregnancy,
O00,ICD10,Ectopicpregnancy,
O00.0,ICD10,Ectopicpregnancy,
O00.1,ICD10,Ectopicpregnancy,
O00.2,ICD10,Ectopicpregnancy,
O00.8,ICD10,Ectopicpregnancy,
O08.0,ICD10,Ectopicpregnancy,
O08.1,ICD10,Ectopicpregnancy,
O08.2,ICD10,Ectopicpregnancy,
O08.3,ICD10,Ectopicpregnancy,
O08.5,ICD10,Ectopicpregnancy,
O08.6,ICD10,Ectopicpregnancy,
O75.4,ICD10,Ectopicpregnancy,
P01.4,ICD10,Ectopicpregnancy,
L03..,READ,Ectopicpregnancy,
L03z.,READ,Ectopicpregnancy,
L030.,READ,Ectopicpregnancy,
L031.,READ,Ectopicpregnancy,
L031z,READ,Ectopicpregnancy,
L032.,READ,Ectopicpregnancy,
L03y.,READ,Ectopicpregnancy,
L03yz,READ,Ectopicpregnancy,
Lyu00,READ,Ectopicpregnancy,
Lyu4J,READ,Ectopicpregnancy,
Q014.,READ,Ectopicpregnancy,
Q0140,READ,Ectopicpregnancy,
Q014z,READ,Ectopicpregnancy,
XE0xO,READ,Ectopicpregnancy,
L4430,READ,Ectopicpregnancy,
L443z,READ,Ectopicpregnancy,
L03..,READ,Ectopicpregnancy,
L03z.,READ,Ectopicpregnancy,
L030.,READ,Ectopicpregnancy,
L031.,READ,Ectopicpregnancy,
L031z,READ,Ectopicpregnancy,
L032.,READ,Ectopicpregnancy,
L03y.,READ,Ectopicpregnancy,
L03yz,READ,Ectopicpregnancy,
Lyu00,READ,Ectopicpregnancy,
L443.,READ,Ectopicpregnancy,
L4430,READ,Ectopicpregnancy,
L443z,READ,Ectopicpregnancy,
Lyu4J,READ,Ectopicpregnancy,
Q014.,READ,Ectopicpregnancy,
Q0140,READ,Ectopicpregnancy,
Q014z,READ,Ectopicpregnancy,
W80001,ICPC2P,Ectopicpregnancy,
W80003,ICPC2P,Ectopicpregnancy,
111425004,SNOMED,Ectopicpregnancy,
156080003,SNOMED,Ectopicpregnancy,
156083001,SNOMED,Ectopicpregnancy,
156081004,SNOMED,Ectopicpregnancy,
156082006,SNOMED,Ectopicpregnancy,
198622006,SNOMED,Ectopicpregnancy,
198623001,SNOMED,Ectopicpregnancy,
198629002,SNOMED,Ectopicpregnancy,
200481006,SNOMED,Ectopicpregnancy,
200345007,SNOMED,Ectopicpregnancy,
200346008,SNOMED,Ectopicpregnancy,
200349001,SNOMED,Ectopicpregnancy,
200542009,SNOMED,Ectopicpregnancy,
206040001,SNOMED,Ectopicpregnancy,
206041002,SNOMED,Ectopicpregnancy,
206045006,SNOMED,Ectopicpregnancy,
69693005,SNOMED,Ectopicpregnancy,
34801009,SNOMED,Ectopicpregnancy,
699240001,SNOMED,Ectopicpregnancy,
79586000,SNOMED,Ectopicpregnancy,
9899009,SNOMED,Ectopicpregnancy,
764.9,ICD9,FGR,narrow
764.90,ICD9,FGR,narrow
764.91,ICD9,FGR,narrow
764.92,ICD9,FGR,narrow
764.94,ICD9,FGR,narrow
764.95,ICD9,FGR,narrow
764.97,ICD9,FGR,narrow
764.99,ICD9,FGR,narrow
P05.9,ICD10,FGR,narrow
L2653,READ,FGR,narrow
Q10z.,READ,FGR,narrow
X70Er,READ,FGR,narrow
XE1eV,READ,FGR,narrow
W84015,ICPC,FGR,narrow
156185006,SNOMED,FGR,narrow
206166000,SNOMED,FGR,narrow
22033007,SNOMED,FGR,narrow
267337006,SNOMED,FGR,narrow
268815007,SNOMED,FGR,narrow
656.5,ICD9,FGR,possible
656.50,ICD9,FGR,possible
658.0,ICD9,FGR,possible
764,ICD9,FGR,possible
O36.5,ICD10,FGR,possible
O41.0,ICD10,FGR,possible
O41.00,ICD10,FGR,possible
O43.89,ICD10,FGR,possible
P05,ICD10,FGR,possible
5858.,READ,FGR,possible
L280.,READ,FGR,possible
L2800,READ,FGR,possible
L280z,READ,FGR,possible
L514.,READ,FGR,possible
Q10..,READ,FGR,possible
X77cY,READ,FGR,possible
XE1R7,READ,FGR,possible
XE1eU,READ,FGR,possible
Xa09P,READ,FGR,possible
K43003,ICPC,FGR,possible
156190009,SNOMED,FGR,possible
157051001,SNOMED,FGR,possible
169246005,SNOMED,FGR,possible
173300003,SNOMED,FGR,possible
18471004,SNOMED,FGR,possible
199614006,SNOMED,FGR,possible
199652007,SNOMED,FGR,possible
199653002,SNOMED,FGR,possible
199654008,SNOMED,FGR,possible
199656005,SNOMED,FGR,possible
200474004,SNOMED,FGR,possible
206162003,SNOMED,FGR,possible
206164002,SNOMED,FGR,possible
241446003,SNOMED,FGR,possible
252442005,SNOMED,FGR,possible
268447006,SNOMED,FGR,possible
268814006,SNOMED,FGR,possible
276604007,SNOMED,FGR,possible
276608005,SNOMED,FGR,possible
312370006,SNOMED,FGR,possible
313017000,SNOMED,FGR,possible
3554000,SNOMED,FGR,possible
397949005,SNOMED,FGR,possible
398276003,SNOMED,FGR,possible
59566000,SNOMED,FGR,possible
O24.4,ICD10,GESTDIAB,narrow
L1808,READ,GESTDIAB,narrow
W77004,ICPC,GESTDIAB,narrow
W85001,ICPC,GESTDIAB,narrow
11687002,SNOMED,GESTDIAB,narrow
199232003,SNOMED,GESTDIAB,narrow
237629002,SNOMED,GESTDIAB,narrow
359964007,SNOMED,GESTDIAB,narrow
