event_definition,coding_system,code,code_name,concept,concept_name,tags,origin,system,event_abbreviation,type
Elective termination,SNOMEDCT_US,1321008,Termination of pregnancy,C0392535,Termination of pregnancy (procedure),exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,267296001,Abortion - legal,C0392535,Termination of pregnancy (procedure),exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,156076008,Abortion - legal,C0392535,Termination of pregnancy (procedure),exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,10455003,Removal of ectopic cervical pregnancy by evacuation,C0195635,Removal of ectopic cervical pregnancy by evacuation,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,4576001,Legal abortion complicated by renal failure,C0269469,"Legally induced abortion, complicated by renal failure,unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198695004,Unspecified legal abortion with renal failure,C0269469,"Legally induced abortion, complicated by renal failure,unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198878009,"Failed medical abortion, without complication",C0451793,"Failed medical abortion, without complication",possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,698636009,Complete legal abortion with complication,C3697208,"Legally induced abortion, with unspecified complication, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198726001,Complete legal abortion with complication NOS,C3697208,"Legally induced abortion, with unspecified complication, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,275423001,Failed abortion,C0558369,Failed abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198811009,Failed attempted termination of pregnancy with shock,C3536798,Failed attempted termination of pregnancy with shock,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,288045002,Injection of amnion for termination of pregnancy,C0565454,Injection of amnion for termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,149996005,TOP - amniotic injection,C0565454,Injection of amnion for termination of pregnancy,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198725002,Complete legal abortion with other specified complication,C0156494,"Legally induced abortion, with other specified complications, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198712005,Incomplete legal abortion with other specified complication,C0156493,"Legally induced abortion, with other specified complications, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198699005,Unspecified legal abortion with other specified complication,C0156492,"Legally induced abortion, with other specified complications, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,59859005,Legal abortion with laceration of bladder,C0269455,Legal abortion with laceration of bladder,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198702003,Unspecified legal abortion with no mention of complication,C0156499,"Legally induced abortion, without mention of complication, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,58071009,Legal abortion complicated by delayed AND/OR excessive haemorrhage,C0269450,"Legally induced abortion, complicated by delayed or excessive hemorrhage, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198693006,Unspecified legal abortion with delayed or excessive haemorrhage,C0269450,"Legally induced abortion, complicated by delayed or excessive hemorrhage, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,152229008,Requests pregnancy termination,C0581121,Requests pregnancy termination,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,184005004,Requests pregnancy termination,C0581121,Requests pregnancy termination,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198724003,Complete legal abortion with embolism,C0156490,"Legally induced abortion, complicated by embolism, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,714812005,Induced termination of pregnancy,C4049831,Induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220656000,Genital-pelvic infection due to and following complete induced termination of pregnancy,C5688299,Genital-pelvic infection due to and following complete induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220653008,Excessive hemorrhage due to and following complete induced termination of pregnancy,C5688297,Excessive hemorrhage due to and following complete induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,200483009,[X]Other abortion,C0477801,Other abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220651005,Metabolic disease due to and following complete induced termination of pregnancy,C5688295,Metabolic disease due to and following complete induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,200485002,"[X]Failed medical abortion, with other and unspecified complications",C0477802,"Failed medical abortion, with other and unspecified complications",possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220652003,Embolism due to and following complete induced termination of pregnancy,C5688296,Embolism due to and following complete induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220648003,Renal failure due to and following complete induced termination of pregnancy,C5688292,Renal failure due to and following complete induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220645000,Shock due to and following complete induced termination of pregnancy,C5688290,Shock due to and following complete induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,609515005,Epithelioid trophoblastic tumor,C1266159,"Trophoblastic tumor, epithelioid",exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,128767001,"Trophoblastic tumor, epithelioid",C1266159,"Trophoblastic tumor, epithelioid",exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198701005,Unspecified legal abortion with complication NOS,C0269441,"Legally induced abortion, with unspecified complication, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,48433002,Legal abortion with complication,C0269441,"Legally induced abortion, with unspecified complication, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,34500003,Legal abortion without complication,C0269440,Legal abortion without complication,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,7822001,Failed attempted termination of pregnancy complicated by damage to pelvic organ and/or tissues,C0269561,Failed attempted termination of pregnancy complicated by damage to pelvic organ and/or tissues,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220641009,Complete induced termination of pregnancy with complication,C5688287,Complete induced termination of pregnancy with complication,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,417044008,"Hydatidiform mole, benign",C0549315,"Hydatidiform mole, benign",exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,417271000,"Hydatidiform mole, benign",C0549315,"Hydatidiform mole, benign",exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,18391007,Elective termination of pregnancy,C0269439,Elective abortion,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,189857001,Choriocarcinoma combined with teratoma,C0600067,Choriocarcinoma combined with teratoma,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220632004,Incomplete induced termination of pregnancy complicated by damage to pelvic organs or tissues,C5688277,Incomplete induced termination of pregnancy complicated by damage to pelvic organs or tissues,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220631006,Incomplete induced termination of pregnancy complicated by delayed or excessive hemorrhage,C5688276,Incomplete induced termination of pregnancy complicated by delayed or excessive hemorrhage,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198706000,Incomplete legal abortion with delayed or excessive haemorrhage,C0156469,"Legally induced abortion, complicated by delayed or excessive hemorrhage, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,67042008,Failed attempted termination of pregnancy complicated by shock,C0156589,Failed attempted termination of pregnancy complicated by shock,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,237249000,Complete hydatidiform mole,C0678213,Complete hydatidiform mole,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,5939002,Failed attempted termination of pregnancy complicated by metabolic disorder,C0156588,Failed attempted termination of pregnancy complicated by metabolic disorder,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198741001,Unspecified illegal abortion with no mention of complication,C0260335,"Illegally induced abortion, without mention of complication, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,7802000,Illegal abortion without complication,C0260335,"Illegally induced abortion, without mention of complication, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,609517002,Gestational trophoblastic neoplasia,C1135868,Gestational Trophoblastic Neoplasms,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,609519004,Gestational trophoblastic neoplasia,C1135868,Gestational Trophoblastic Neoplasms,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198730003,Criminal abortion,C1563326,Abortion: [illegally induced] or [criminal] or [self-induced],narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198718009,Complete legal abortion with genital tract or pelvic infection,C0156466,"Legally induced abortion, complicated by genital tract and pelvic infection, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,29421008,Failed attempted termination of pregnancy complicated by renal failure,C0156587,Failed attempted termination of pregnancy complicated by renal failure,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198705001,Incomplete legal abortion with genital tract or pelvic infection,C0156465,"Legally induced abortion, complicated by genital tract and pelvic infection, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,26623000,Failed attempted termination of pregnancy complicated by delayed and/or excessive hemorrhage,C0156585,Failed attempted termination of pregnancy complicated by delayed and/or excessive hemorrhage,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,391897002,Aspiration curettage of uterus for termination of pregnancy,C0004050,Aspiration curettage of uterus for termination of pregnancy,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,60330007,Aspiration curettage of uterus for termination of pregnancy,C0004050,Aspiration curettage of uterus for termination of pregnancy,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,149997001,Suction termination of pregnancy,C0004050,Aspiration curettage of uterus for termination of pregnancy,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,391896006,Therapeutic termination of pregnancy by aspiration curettage,C0004050,Aspiration curettage of uterus for termination of pregnancy,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1204036002,Disorder following induced termination of pregnancy,C5686653,Disorder following induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220625008,Incomplete induced termination of pregnancy complicated by metabolic disorder,C5688264,Incomplete induced termination of pregnancy complicated by metabolic disorder,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220626009,Incomplete induced termination of pregnancy complicated by genital-pelvic infection,C5688265,Incomplete induced termination of pregnancy complicated by genital-pelvic infection,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198742008,Unspecified illegal abortion NOS,C0000804,"Abortion, Illegal",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,49632008,Criminal abortion,C0000804,"Abortion, Illegal",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198731004,Illegal abortion unspecified,C0000804,"Abortion, Illegal",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,156077004,Illegally induced abortion,C0000804,"Abortion, Illegal",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198767006,Illegally induced abortion NOS,C0000804,"Abortion, Illegal",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,609518007,Gestational trophoblastic disease,C2931618,Gestational trophoblastic disease,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,416402001,Gestational trophoblastic disease,C2931618,Gestational trophoblastic disease,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198691008,Legal abortion unspecified,C1456876,Legal abortion (finding),narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198729008,Legally induced abortion NOS,C1456876,Legal abortion (finding),narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,39406005,Legal abortion,C1456876,Legal abortion (finding),narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198703008,Unspecified legal abortion NOS,C1456876,Legal abortion (finding),narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,267192009,Legal abortion,C1456876,Legal abortion (finding),narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,609453002,Induced termination of pregnancy complicated by shock,C3662158,Induced termination of pregnancy complicated by shock,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,609485004,Induced termination of pregnancy complicated by sepsis,C3662156,Induced termination of pregnancy complicated by sepsis,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,16101000119107,Incomplete abortion with complication,C2048759,incomplete abortion with complication,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,74978008,Illegal abortion with complication,C0269496,"Illegally induced abortion, with unspecified complication, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198740000,Unspecified illegal abortion with complication NOS,C0269496,"Illegally induced abortion, with unspecified complication, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198715007,Incomplete legal abortion with no mention of complication,C0600043,"Legally induced abortion, without mention of complication, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,67313008,Fetal death due to termination of pregnancy,C0270277,"Fetal death due to termination of pregnancy, NOS",exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,206574009,Fetal death due to termination of pregnancy,C0270277,"Fetal death due to termination of pregnancy, NOS",exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198714006,Incomplete legal abortion with complication NOS,C0600042,"Legally induced abortion, with unspecified complication, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,46101000119101,Counseling for termination of pregnancy done,C3839599,Counseling for termination of pregnancy done,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,609449004,Induced termination of pregnancy complicated by embolism,C3662169,Induced termination of pregnancy complicated by embolism,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198722004,Complete legal abortion with metabolic disorder,C0156482,"Legally induced abortion, complicated by metabolic disorder, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198709007,Incomplete legal abortion with metabolic disorder,C0156481,"Legally induced abortion, complicated by metabolic disorder, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198723009,Complete legal abortion with shock,C0156486,"Legally induced abortion, complicated by shock, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198710002,Incomplete legal abortion with shock,C0156485,"Legally induced abortion, complicated by shock, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,111432008,Legal abortion with air embolism,C0269480,Legal abortion with air embolism,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198721006,Complete legal abortion with renal failure,C0156478,"Legally induced abortion, complicated by renal failure, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,386641000,Therapeutic termination of pregnancy procedure,C0000820,Therapeutic abortion procedure,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198707009,Incomplete legal abortion with damage to pelvic organs or tissues,C0156473,"Legally induced abortion, complicated by damage to pelvic organs or tissues, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,111431001,Legal abortion complicated by damage to pelvic organs AND/OR tissues,C0156472,"Legally induced abortion, complicated by damage to pelvic organs or tissues, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198694000,Unspecified legal abortion with damage to pelvic organs or tissues,C0156472,"Legally induced abortion, complicated by damage to pelvic organs or tissues, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198698002,Unspecified legal abortion with embolism,C0269479,"Legally induced abortion, complicated by embolism, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,57734001,Legal abortion complicated by embolism,C0269479,"Legally induced abortion, complicated by embolism, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198815000,Failed attempted abortion with complication NOS,C0156592,Failed attempted termination of pregnancy with complication,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,59919008,Failed attempted termination of pregnancy with complication,C0156592,Failed attempted termination of pregnancy with complication,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198719001,Complete legal abortion with delayed or excessive haemorrhage,C0156470,"Legally induced abortion, complicated by delayed or excessive hemorrhage, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198814001,Failed attempted abortion with other specified complication,C0156591,Failed attempted abortion with other specified complications,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,21280005,Legal abortion with postoperative shock,C0269477,Legal abortion with postoperative shock,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198708004,Incomplete legal abortion with renal failure,C0156477,"Legally induced abortion, complicated by renal failure, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,27169005,Legal abortion complicated by shock,C0269476,"Legally induced abortion, complicated by shock, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198697007,Unspecified legal abortion with shock,C0269476,"Legally induced abortion, complicated by shock, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,3634007,Legal abortion complicated by metabolic disorder,C0269474,"Legally induced abortion, complicated by metabolic disorder, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198696003,Unspecified legal abortion with metabolic disorder,C0269474,"Legally induced abortion, complicated by metabolic disorder, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198720007,Complete legal abortion with damage to pelvic organs or tissues,C0156474,"Legally induced abortion, complicated by damage to pelvic organs or tissues, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,13943000,Failed attempted termination of pregnancy complicated by embolism,C0156590,Failed attempted termination of pregnancy complicated by embolism,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1204037006,Sepsis following induced termination of pregnancy,C2903332,Sepsis following induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198734007,Unspecified illegal abortion with damage to pelvic organs or tissues,C0269509,"Illegally induced abortion, complicated by damage to pelvic organs or tissues, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,38784004,Illegal abortion complicated by damage to pelvic organs AND/OR tissues,C0269509,"Illegally induced abortion, complicated by damage to pelvic organs or tissues, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,267194005,Complete legal abortion,C0341902,Complete legal abortion,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198733001,Unspecified illegal abortion with delayed or excessive haemorrhage,C0269505,"Illegally induced abortion, complicated by delayed or excessive hemorrhage, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,86891002,Illegal abortion complicated by delayed AND/OR excessive haemorrhage,C0269505,"Illegally induced abortion, complicated by delayed or excessive hemorrhage, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,156079001,Abortion NOS,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198780009,Unspecified abortion NOS,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198880003,Pregnancy with abortive outcome NOS,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198769009,Unspecified abortion,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,70317007,Abortion,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,363681007,Pregnancy with abortive outcome,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198805006,Unspecified abortion NOS,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198768001,Unspecified abortion,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,156070002,Pregnancy with abortive outcome,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,200480007,Pregnancy with abortive outcome,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,156096000,Pregnancy with abortive outcome NOS,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,267297005,Abortion NOS,C0156543,Unspecified Abortion,possible,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,370079006,"Choriocarcinoma, metastatic",C1298201,"Choriocarcinoma, metastatic",exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220586000,Incomplete induced termination of pregnancy complicated by renal failure,C5688222,Incomplete induced termination of pregnancy complicated by renal failure,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,707207004,Incomplete induced termination of pregnancy,C0854685,Incomplete induced termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,609452007,Induced termination of pregnancy complicated by renal failure,C3662191,Induced termination of pregnancy complicated by renal failure,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198763005,Complete illegal abortion with other specified complication,C0156534,"Illegally induced abortion, with other specified complications, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198751000,Incomplete illegal abortion with other specified complication,C0156533,"Illegally induced abortion, with other specified complications, incomplete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,609447002,Induced termination of pregnancy complicated by damage to pelvic organs and/or tissues,C3662197,Induced termination of pregnancy complicated by damage to pelvic organs and/or tissues,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198739002,Unspecified illegal abortion with other specified complication,C0156532,"Illegally induced abortion, with other specified complications, unspecified",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,198727005,Complete legal abortion with no mention of complication,C1261319,"Legally induced abortion, without mention of complication, complete",narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,1220564001,Incomplete induced termination of pregnancy complicated by shock,C5688211,Incomplete induced termination of pregnancy complicated by shock,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,285409006,Medical termination of pregnancy,C3146282,Medical termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,53638009,Therapeutic termination of pregnancy,C3146284,Therapeutic Abortion Finding,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,445149007,Residual trophoblastic disease,C2919458,Residual trophoblastic disease,exclude,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,302375005,Operative termination of pregnancy,C0404068,Operative termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,149995009,Operative termination of pregnancy,C0404068,Operative termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,287955003,Termination of pregnancy operation NOS,C0404068,Operative termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,SNOMEDCT_US,149998006,Termination of pregnancy operation NOS,C0404068,Operative termination of pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,Free_text,ELECTTERM_narrow,(missing name),C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,MTHICD9,74.91,Therapeutic abortion by hysterotomy,C0195643,Hysterotomy and termination of pregnancy,exclude,,P,ELECTTERM,PrA
Elective termination,MTHICD9,779.6,Termination of fetus,C0392535,Termination of pregnancy (procedure),exclude,,P,ELECTTERM,PrA
Elective termination,MTHICD9,75.0,Termination of pregnancy by intrauterine injection,C0565454,Injection of amnion for termination of pregnancy,exclude,,P,ELECTTERM,PrA
Elective termination,MTHICD9,630,Trophoblastic disease NOS,C0020217,Hydatidiform Mole,exclude,,P,ELECTTERM,PrA
Elective termination,MTHICD9,639.3,Kidney failure following abortion or ectopic and molar pregnancies,C2712637,Kidney failure following abortion and ectopic and molar pregnancies,narrow,,P,ELECTTERM,PrA
Elective termination,MTHICD9,637,Unspecified type of abortion- unspecified- complicated by genital tract and pelvic infection,C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,MTHICD9,69.51,Therapeutic abortion NOS,C0000820,Therapeutic abortion procedure,exclude,,P,ELECTTERM,PrA
Elective termination,MTHICD9,637.00,"Unspecified type of abortion, unspecified, complicated by genital tract and pelvic infection",C0156545,"Unspecified abortion, complicated by genital tract and pelvic infection, unspecified",possible,,P,ELECTTERM,PrA
Elective termination,PROCDA,BKHD41,Medically induced early abortion with prostaglandin,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,PROCDA,BKHD42,Medically induced early abortion with antiprogesterone and prostaglandin,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,PROCDA,BKHD40,Medically induced early abortion with antiprogesterone,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,PROCDA,BKHD45,Medically induced late abortion with prostaglandin,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,PROCDA,BKHD46,Medically induced late abortion with antiprogesterone and prostaglandin,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,PROCDA,BKHD44,Medically induced late abortion with antiprogesterone,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,PROCDA,BKHD4,Medically induced abortion,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Gestational diabetes,ICD9CMP,648.83,Abnormal glucose tolerance of mother- antepartum condition or complication,C0000000,Unassociated custom codes,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD9CMP,648.8,Abnormal glucose tolerance of mother- unspecified as to episode of care or not applicable,C0000000,Unassociated custom codes,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD9CMP,648.03,Diabetes mellitus of mother- complicating pregnancy- childbirth- or the puerperium- antepartum condition or complication,C0000000,Unassociated custom codes,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.82,Other pre-existing diabetes mellitus in childbirth,C2903694,Other pre-existing diabetes mellitus in childbirth,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.83,Other pre-existing diabetes mellitus in the puerperium,C2903695,Other pre-existing diabetes mellitus in the puerperium,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.81,Other pre-existing diabetes mellitus in pregnancy,C2903693,"Other pre-existing diabetes mellitus in pregnancy, unspecified trimester",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.0,"Pre-existing type 1 diabetes mellitus, in pregnancy, childbirth and the puerperium",C2903658,"Pre-existing type 1 diabetes mellitus, in pregnancy, childbirth and the puerperium",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.92,Unspecified diabetes mellitus in childbirth,C2903699,Unspecified diabetes mellitus in childbirth,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,R81,Glycosuria,C0017979,Glycosuria,exclude,,P,GESTDIAB,PrA
